1000	542.909
1000.2	539.636
1000.4	536.545
1000.6	536.545
1000.8	530
1001	529.545
1001.2	523.909
1001.4	517.909
1001.6	517.636
1001.8	517.273
1002	523.273
1002.2	517.636
1002.4	515.727
1002.6	517.455
1002.8	517.545
1003	522.182
1003.2	519.727
1003.4	521.273
1003.6	524.545
1003.8	526.364
1004	525.273
1004.2	523.727
1004.4	523.364
1004.6	521.545
1004.8	519.455
1005	513.455
1005.2	508.273
1005.4	504.545
1005.6	509.545
1005.8	511
1006	506.455
1006.2	503.636
1006.4	503.545
1006.6	506.455
1006.8	508.636
1007	510.636
1007.2	512.273
1007.4	513.091
1007.6	517.273
1007.8	510.545
1008	509.273
1008.2	510.273
1008.4	511.727
1008.6	513.545
1008.8	516.818
1009	517.182
1009.2	515.636
1009.4	514.273
1009.6	519.727
1009.8	516.455
1010	517.545
1010.2	519.364
1010.4	518.909
1010.6	521.727
1010.8	518.182
1011	514.909
1011.2	518.364
1011.4	520.182
1011.6	520.727
1011.8	518.545
1012	524.909
1012.2	526.364
1012.4	521.727
1012.6	524.727
1012.8	524.182
1013	529.909
1013.2	531.091
1013.4	526.909
1013.6	526.455
1013.8	528
1014	526.727
1014.2	520.091
1014.4	522.909
1014.6	527.091
1014.8	526
1015	524.818
1015.2	518.182
1015.4	512
1015.6	512
1015.8	509.727
1016	512
1016.2	512.091
1016.4	511.273
1016.6	507.273
1016.8	504.909
1017	506.273
1017.2	511
1017.4	512.364
1017.6	518.455
1017.8	518.909
1018	517
1018.2	514.818
1018.4	510.909
1018.6	514.091
1018.8	519.091
1019	520.636
1019.2	516.636
1019.4	512.364
1019.6	506
1019.8	501.909
1020	501.636
1020.2	503.455
1020.4	505.727
1020.6	510.364
1020.8	505.364
1021	501.455
1021.2	502.364
1021.4	507.273
1021.6	512.182
1021.8	519.455
1022	523.182
1022.2	525
1022.4	522.727
1022.6	522.182
1022.8	523.455
1023	526.545
1023.2	528.182
1023.4	532.636
1023.6	527.909
1023.8	523.636
1024	526.091
1024.2	525.273
1024.4	525.455
1024.6	537.455
1024.8	538.364
1025	537.545
1025.2	539.818
1025.4	543.364
1025.6	536.545
1025.8	541.091
1026	544
1026.2	542.182
1026.4	544.273
1026.6	546.182
1026.8	540.909
1027	539.727
1027.2	541.818
1027.4	541.909
1027.6	539.273
1027.8	540.727
1028	538.727
1028.2	533.455
1028.4	535.455
1028.6	533.909
1028.8	534.091
1029	527.364
1029.2	527.818
1029.4	527.091
1029.6	529.545
1029.8	534.182
1030	535.545
1030.2	534.909
1030.4	536.091
1030.6	535.273
1030.8	535.364
1031	532.091
1031.2	535.182
1031.4	535.636
1031.6	533.909
1031.8	529.182
1032	519.636
1032.2	522.545
1032.4	524.545
1032.6	527.909
1032.8	528.818
1033	528
1033.2	529.727
1033.4	532.455
1033.6	529.273
1033.8	529.636
1034	533.636
1034.2	536.636
1034.4	533.636
1034.6	534.364
1034.8	537
1035	532
1035.2	533.818
1035.4	535.455
1035.6	534.818
1035.8	535.545
1036	535.727
1036.2	535.636
1036.4	539.909
1036.6	536.636
1036.8	534.727
1037	532.091
1037.2	534.727
1037.4	532.909
1037.6	534
1037.8	533.182
1038	538.727
1038.2	538.455
1038.4	541.364
1038.6	539.455
1038.8	541.545
1039	543.455
1039.2	544
1039.4	546.091
1039.6	549.909
1039.8	549.818
1040	551.545
1040.2	547.364
1040.4	553
1040.6	551.273
1040.8	554.909
1041	557.455
1041.2	557
1041.4	550.909
1041.6	551.545
1041.8	549.091
1042	548.727
1042.2	547.727
1042.4	546.818
1042.6	537.636
1042.8	536.182
1043	533.909
1043.2	529.545
1043.4	525.818
1043.6	534.909
1043.8	534.182
1044	534.818
1044.2	535.364
1044.4	534.636
1044.6	534.273
1044.8	539.727
1045	542.364
1045.2	541.091
1045.4	542.182
1045.6	546.727
1045.8	544.818
1046	547.364
1046.2	547.636
1046.4	545.364
1046.6	545.818
1046.8	549.727
1047	548.091
1047.2	547.455
1047.4	549.364
1047.6	556.273
1047.8	558.455
1048	560.091
1048.2	559
1048.4	560.364
1048.6	561.273
1048.8	560.091
1049	563.182
1049.2	567.455
1049.4	564.727
1049.6	565.636
1049.8	566.182
1050	566
1050.2	562.364
1050.4	564
1050.6	565.182
1050.8	567.909
1051	570.455
1051.2	566.909
1051.4	567.182
1051.6	569.182
1051.8	570.727
1052	561.545
1052.2	561.636
1052.4	564.091
1052.6	562.091
1052.8	567
1053	565.273
1053.2	563.091
1053.4	564.818
1053.6	567.182
1053.8	567.636
1054	567.727
1054.2	572.909
1054.4	572
1054.6	572.182
1054.8	571.818
1055	565.455
1055.2	566.909
1055.4	573.909
1055.6	575.455
1055.8	571.818
1056	570.273
1056.2	568.545
1056.4	571.455
