801.48	160
803.174	162.43
804.867	157.886
806.562	167.768
808.254	167.508
809.946	166.557
811.638	161.564
813.33	161.147
815.021	163.51
816.712	163.283
818.402	160.068
820.092	160.613
821.784	161.244
823.474	163.273
825.163	162.933
826.852	162.232
828.541	161.697
830.229	161.824
831.917	162.451
833.605	165.486
835.292	162.653
836.979	162.517
838.666	162.992
840.352	166.045
842.038	166.464
843.724	163.01
845.41	163.434
847.095	161.962
848.78	161.728
850.464	160.255
852.148	161.953
853.83	161.57
855.514	161.404
857.197	164.847
858.88	163.161
860.563	163.363
862.245	164.021
863.927	163.366
865.609	164.617
867.29	162.95
868.969	161.358
870.65	164.794
872.33	162.883
874.01	163.075
875.69	167.316
877.368	162.01
879.047	162.889
880.726	163.997
882.404	164.59
884.083	164.013
885.758	165.527
887.436	164.92
889.113	168.577
890.79	164.282
892.465	165.615
894.141	164.981
895.817	165.14
897.493	169.63
899.166	169.635
900.842	165.894
902.516	166.933
904.189	167.112
905.863	167.659
907.537	166.274
909.208	165.485
910.882	164.216
912.554	165.821
914.225	166.815
915.897	166.81
917.567	166.165
919.239	170.28
920.91	172.485
922.579	170.981
924.25	170.843
925.918	170.901
927.589	170.203
929.256	170.9
930.926	168.725
932.595	170.412
934.262	170.389
935.93	170.594
937.597	172.705
939.264	168.239
940.93	172.894
942.597	171.84
944.262	173.269
945.929	175.438
947.593	175.287
949.258	174.193
950.923	175.047
952.587	174.15
954.252	177.23
955.915	173.975
957.579	175.509
959.241	174.856
960.903	177.516
962.567	181.439
964.228	178.603
965.891	179.835
967.552	179.687
969.212	184.637
970.874	181.604
972.534	178.012
974.193	182.183
975.854	182.185
977.513	186.225
979.172	183.778
980.832	184.065
982.49	184.516
984.147	181.842
985.804	186.173
987.463	184.942
989.12	189.449
990.776	190.185
992.432	190.881
994.09	191.69
995.745	186.471
997.401	189.586
999.055	191.175
1000.71	192.947
1002.37	195.106
1004.02	198.431
1005.67	196.254
1007.33	197.445
1008.98	195.862
1010.63	195.836
1012.29	198.343
1013.94	197.131
1015.59	199.047
1017.24	199.579
1018.89	203.87
1020.54	202.547
1022.19	203.66
1023.84	205.316
1025.49	206.808
1027.14	203.676
1028.8	206.745
1030.44	207.589
1032.09	209.984
1033.74	210.559
1035.39	213.176
1037.04	209.825
1038.68	215.322
1040.33	212.171
1041.98	215.961
1043.62	216.473
1045.27	219.734
1046.92	216.738
1048.56	220.691
1050.21	219.542
1051.85	221.238
1053.5	224.429
1055.14	224.194
1056.78	223.756
1058.43	228.682
1060.07	230.538
1061.71	230.866
1063.36	231.077
1065	235.202
1066.64	235.415
1068.28	233.043
1069.92	234.857
1071.57	239.581
1073.21	234.948
1074.85	241.551
1076.49	245.843
1078.13	246.638
1079.77	243.783
1081.41	251.773
1083.04	248.881
1084.68	255.002
1086.32	253.823
1087.96	254.922
1089.6	255.52
1091.23	254.143
1092.87	256.183
1094.51	262.591
1096.14	264.641
1097.78	265.789
1099.41	264.24
1101.05	265.028
1102.68	265.897
1104.32	273.013
1105.95	271.219
1107.59	273.371
1109.22	276.775
1110.86	278.181
1112.49	277.873
1114.12	280.56
1115.75	282.898
1117.38	286.145
1119.02	286.811
1120.65	291.793
1122.28	294.864
1123.91	294.216
1125.54	296.354
1127.17	302.855
1128.8	300.602
1130.43	305.655
1132.06	310.36
1133.69	310.84
1135.32	312.917
1136.95	320.562
1138.57	320.036
1140.2	328.798
1141.83	325.843
1143.45	333.278
1145.08	334.723
1146.71	337.555
1148.34	342.225
1149.96	345.514
1151.59	350.034
1153.21	344.955
1154.84	356.69
1156.46	357.249
1158.08	360.078
1159.71	362.844
1161.33	369.543
1162.95	369.937
1164.58	366.983
1166.2	371.729
1167.82	381.922
1169.45	378.655
1171.07	377.603
1172.69	382.375
1174.31	387.867
1175.93	391.404
1177.55	391.499
1179.17	394.851
1180.79	403.225
1182.41	405.565
1184.03	405.86
1185.65	403.383
1187.27	406.188
1188.88	411.192
1190.5	408.273
1192.12	416.848
1193.74	421.151
1195.35	420.549
1196.97	428.576
1198.59	426.473
1200.2	430.751
1201.82	435.623
1203.43	439.158
1205.05	446.372
1206.66	450.983
1208.28	451.097
1209.89	456.554
1211.51	462.019
1213.12	463.416
1214.73	461.037
1216.35	462.847
1217.96	469.399
1219.57	469.913
1221.18	480.59
1222.79	484.894
1224.41	490.274
1226.02	489.007
1227.63	494.489
1229.24	500.094
1230.85	507.802
1232.46	512.078
1234.07	509.59
1235.68	517.077
1237.28	515.587
1238.89	522.871
1240.5	529.299
1242.11	533.88
1243.72	541.121
1245.32	544.945
1246.93	548.969
1248.54	557.497
1250.15	553.981
1251.75	566.766
1253.36	576.569
1254.96	580.806
1256.57	581.993
1258.17	587.862
1259.78	589.458
1261.38	603.578
1262.99	610.225
1264.59	606.469
1266.19	610.955
1267.79	619.434
1269.4	624.557
1271	634.883
1272.6	643.098
1274.2	648.639
1275.8	656.047
1277.41	663.683
1279.01	675.114
1280.61	682.603
1282.21	682.338
1283.81	691.554
1285.41	701.326
1287.01	703.125
1288.61	707.754
1290.2	709.998
1291.8	722.793
1293.4	729.62
1295	735.746
1296.59	738.832
1298.19	742.272
1299.79	743.997
1301.39	756.387
1302.98	761.456
1304.58	768.622
1306.17	777.452
1307.77	788.17
1309.36	797.376
1310.96	799.599
1312.55	802.472
1314.14	811.16
1315.74	818.976
1317.33	824.47
1318.93	827.81
1320.52	841.509
1322.11	847.788
1323.7	851.715
1325.3	844.082
1326.89	848.748
1328.48	861.6
1330.07	867.327
1331.66	868.268
1333.25	874.409
1334.84	872.854
1336.43	870.273
1338.02	882.828
1339.61	887.434
1341.2	877.799
1342.78	880.134
1344.37	881.773
1345.96	880.663
1347.55	885.013
1349.14	883.808
1350.72	874.112
1352.31	865.93
1353.9	871.624
1355.48	872.013
1357.07	865.815
1358.65	858.631
1360.24	862.741
1361.32	862.249
1362.91	853.742
1364.5	847.547
1366.08	851.117
1367.67	840.673
1369.26	836.642
1370.84	831.097
1372.43	832.977
1374.01	828.445
1375.6	818.558
1377.18	812.112
1378.77	804.389
1380.35	809.585
1381.94	801.089
1383.52	790.215
1385.1	789.063
1386.69	786.524
1388.27	780.053
1389.85	770.589
1391.43	772.981
1393.02	751.945
1394.6	756.193
1396.18	741.773
1397.76	749.55
1399.34	746.752
1400.92	732.24
1402.5	726.494
1404.08	721.468
1405.66	712.443
1407.24	712.061
1408.82	709.586
1410.4	702.103
1411.97	704.04
1413.55	701.588
1415.13	696.205
1416.71	687.292
1418.28	679.895
1419.86	685.153
1421.44	675.247
1423.01	670.277
1424.59	674.58
1426.16	675.199
1427.74	664.746
1429.31	669.895
1430.89	659.732
1432.46	657.447
1434.04	656.47
1435.61	657.475
1437.18	651.999
1438.76	652.397
1440.33	642.852
1441.9	637.069
1443.47	643.498
1445.04	646.528
1446.62	642.209
1448.19	647.746
1449.76	640.571
1451.33	634.666
1452.9	634.076
1454.47	631.433
1456.04	637.595
1457.61	637.526
1459.18	636.595
1460.75	631.266
1462.32	638.24
1463.88	640.016
1465.45	639.117
1467.02	633.89
1468.59	636.161
1470.15	637.562
1471.72	635.556
1473.29	636.856
1474.85	624.663
1476.42	625.115
1477.98	631.39
1479.55	624.975
1481.12	627.247
1482.68	635.613
1484.24	632.712
1485.81	641.627
1487.37	647.06
1488.94	637.454
1490.5	647.508
1492.06	637.922
1493.63	632.846
1495.19	638.35
1496.75	642.272
1498.31	638.83
1499.87	642.099
1501.43	641.97
1502.99	646.022
1504.55	645.677
1506.12	644.102
1507.67	652.489
1509.23	656.562
1510.79	659.761
1512.35	659.203
1513.91	657.098
1515.47	654.053
1517.03	663.924
1518.59	660.263
1520.14	666.998
1521.7	665.95
1523.26	674.688
1524.81	671.711
1526.37	675.14
1527.93	682.094
1529.48	674.982
1531.04	690.567
1532.59	696.518
1534.15	693.636
1535.7	701.879
1537.26	708.924
1538.81	710.62
1540.36	712.933
1541.92	720.033
1543.47	726.29
1545.02	727.979
1546.58	738.733
1548.13	739.273
1549.68	760.129
1551.23	752.678
1552.78	764.37
1554.33	773.212
1555.88	779.119
1557.43	794.322
1558.99	805.917
1560.54	807.415
1562.08	826.336
1563.63	825.022
1565.18	835.443
1566.73	848.844
1568.28	863.554
1569.83	872.189
1571.38	874.66
1572.92	881.852
1574.47	896.668
1576.02	912.414
1577.56	925.947
1579.11	930.305
1580.66	944.309
1582.2	941.646
1583.75	945.299
1585.29	959.412
1586.84	966.902
1588.38	966.372
1589.93	962.689
1591.47	965.206
1593.01	975.333
1594.56	981.905
1596.1	969.101
1597.64	974.516
1599.19	981.175
1600.73	960.818
1602.27	958.462
1603.81	948.273
1605.35	935.355
1606.89	924.385
1608.43	911.395
1609.98	887.249
1611.52	880.271
1613.06	858.517
1614.59	839.401
1616.13	815.156
1617.67	788.753
1619.21	770.59
1620.75	745.382
1622.29	716.678
1623.83	686.542
1625.36	661.845
1626.9	643.594
1628.44	621.806
1629.98	600.659
1631.51	569.196
1633.05	564.452
1634.58	538.826
1636.12	524.209
1637.65	512.315
1639.19	491.695
1640.72	481.905
1642.26	464.551
1643.79	445.278
1645.33	440.794
1646.86	430.566
1648.39	421.306
1649.93	415.71
1651.46	396.874
1652.99	395.866
1654.52	383.263
1656.06	377.942
1657.59	362.225
1659.12	357.917
1660.65	346.379
1662.18	343.561
1663.71	337.677
1665.24	332.682
1666.77	326.294
1668.3	319.556
1669.83	311.026
1671.36	305.388
1672.89	304.622
1674.41	299.596
1675.94	292.024
1677.47	292.13
1679	288.993
1680.52	284.38
1682.05	277.023
1683.58	272.504
1685.1	269.379
1686.63	270.993
1688.15	266.69
1689.68	264.386
1691.2	259.881
1692.73	254.82
1694.26	253.159
1695.78	246.199
1697.3	248.208
1698.83	250.934
1700.35	246.285
1701.87	242.52
1703.4	240.869
1704.92	240.1
1706.44	234.058
1707.96	231.511
1709.49	230.898
1711.01	230.816
1712.53	229.004
1714.05	222.703
1715.57	222.385
1717.09	220.477
1718.61	221.195
1720.13	222.387
1721.65	217.853
1723.17	216.705
1724.69	217.558
1726.21	216.458
1727.72	222.121
1729.24	212.596
1730.76	214.41
1732.28	212.114
1733.79	210.312
1735.31	208.619
1736.83	204.725
1738.34	205.762
1739.86	205.421
1741.37	200.799
1742.89	201.439
1744.4	206.189
1745.92	201.99
1747.43	198.613
1748.95	203.789
1750.46	201.715
1751.98	199.126
1753.49	200.815
1755	203.385
1756.52	202.365
1758.03	199.734
1759.54	195.274
1761.05	197.355
1762.56	196.867
1764.07	194.868
1765.59	197.889
1767.1	198.111
1768.61	198.66
1770.12	195.936
1771.63	192.575
1773.14	190.954
1774.65	193.638
1776.16	191.483
1777.67	190.864
1779.17	194.001
1780.68	190.399
1782.19	186.037
1783.7	190.534
1785.21	190.271
1786.71	187.857
1788.22	188.613
1789.73	186.867
1791.23	185.772
1792.74	187.273
1794.25	187.394
1795.75	186.456
1797.25	188.291
1798.76	186.421
1800.26	184.087
1801.77	187.682
1803.27	184.939
1804.78	182.221
1806.28	184.641
1807.78	185.402
1809.29	182.925
1810.79	184.315
1812.29	182.283
1813.79	185.312
1815.29	184.06
1816.8	181.035
1818.3	181.035
1819.8	180.48
1821.3	186.086
1822.8	189.201
1824.3	183.947
1825.8	180.621
1827.3	185.488
1828.8	183.74
1830.3	181.438
1831.8	180.836
1833.3	179.673
1834.79	181.461
1836.29	181.993
1837.79	177.396
1839.29	178.103
1840.78	180.157
1842.28	181.558
1843.78	181.835
1845.27	178.338
1846.77	179.001
1848.26	180.666
1849.76	183.143
1851.25	181.747
1852.75	184.151
1854.24	184.674
1855.74	178.26
1857.23	180.514
1858.73	180.868
1860.22	180.901
1861.71	177.105
1863.2	181.142
1864.7	179.668
1866.19	179.183
1867.68	179.284
1869.17	174.523
1870.67	174.524
1872.16	171.854
1873.65	173.981
1875.14	176.173
1876.63	177.05
1878.12	179.228
1879.61	177.733
1881.1	175.518
1882.59	177.342
1884.07	173.906
1884.62	172.602
1886.12	178.358
1887.61	175.508
1889.1	173.039
1890.59	179.344
1892.08	176.172
1893.57	173.902
1895.06	172.365
1896.55	175.266
1898.04	176.468
1899.53	173.543
1901.01	170.973
1902.5	178.661
1903.99	174.618
1905.48	169.939
1906.97	174.334
1908.45	171.64
1909.94	173.474
1911.43	171.087
1912.91	174.994
1914.4	170.952
1915.88	172.753
1917.37	177.717
1918.86	175.977
1920.34	173.865
1921.83	171.105
