1000	556
1000.2	544
1000.4	533
1000.6	528
1000.8	477
1001	554
1001.2	520
1001.4	522
1001.6	556
1001.8	484
1002	551
1002.2	494
1002.4	478
1002.6	530
1002.8	524
1003	543
1003.2	492
1003.4	499
1003.6	541
1003.8	557
1004	535
1004.2	524
1004.4	511
1004.6	514
1004.8	550
1005	512
1005.2	526
1005.4	488
1005.6	479
1005.8	518
1006	491
1006.2	478
1006.4	483
1006.6	566
1006.8	530
1007	500
1007.2	481
1007.4	525
1007.6	520
1007.8	503
1008	540
1008.2	509
1008.4	487
1008.6	529
1008.8	492
1009	516
1009.2	511
1009.4	497
1009.6	545
1009.8	556
1010	507
1010.2	523
1010.4	494
1010.6	547
1010.8	493
1011	504
1011.2	536
1011.4	506
1011.6	528
1011.8	506
1012	520
1012.2	545
1012.4	543
1012.6	500
1012.8	523
1013	563
1013.2	520
1013.4	485
1013.6	539
1013.8	522
1014	569
1014.2	533
1014.4	499
1014.6	538
1014.8	517
1015	509
1015.2	490
1015.4	551
1015.6	531
1015.8	527
1016	509
1016.2	496
1016.4	465
1016.6	499
1016.8	513
1017	542
1017.2	510
1017.4	481
1017.6	507
1017.8	505
1018	542
1018.2	561
1018.4	511
1018.6	532
1018.8	504
1019	492
1019.2	518
1019.4	467
1019.6	516
1019.8	562
1020	522
1020.2	498
1020.4	514
1020.6	441
1020.8	487
1021	501
1021.2	512
1021.4	543
1021.6	518
1021.8	461
1022	519
1022.2	532
1022.4	552
1022.6	568
1022.8	521
1023	528
1023.2	521
1023.4	487
1023.6	537
1023.8	532
1024	495
1024.2	537
1024.4	581
1024.6	500
1024.8	521
1025	548
1025.2	519
1025.4	523
1025.6	619
1025.8	547
1026	523
1026.2	520
1026.4	576
1026.6	506
1026.8	550
1027	553
1027.2	528
1027.4	542
1027.6	544
1027.8	561
1028	534
1028.2	546
1028.4	521
1028.6	547
1028.8	522
1029	528
1029.2	495
1029.4	550
1029.6	525
1029.8	546
1030	487
1030.2	539
1030.4	538
1030.6	548
1030.8	598
1031	537
1031.2	521
1031.4	508
1031.6	541
1031.8	526
1032	510
1032.2	521
1032.4	544
1032.6	519
1032.8	496
1033	493
1033.2	569
1033.4	543
1033.6	545
1033.8	551
1034	517
1034.2	529
1034.4	551
1034.6	509
1034.8	523
1035	540
1035.2	526
1035.4	536
1035.6	551
1035.8	574
1036	496
1036.2	537
1036.4	547
1036.6	544
1036.8	517
1037	525
1037.2	539
1037.4	573
1037.6	500
1037.8	530
1038	545
1038.2	525
1038.4	517
1038.6	559
1038.8	535
1039	578
1039.2	522
1039.4	571
1039.6	552
1039.8	523
1040	551
1040.2	551
1040.4	548
1040.6	559
1040.8	558
1041	554
1041.2	532
1041.4	584
1041.6	552
1041.8	592
1042	551
1042.2	546
1042.4	484
1042.6	555
1042.8	532
1043	554
1043.2	543
1043.4	522
1043.6	483
1043.8	536
1044	567
1044.2	503
1044.4	505
1044.6	584
1044.8	547
1045	539
1045.2	560
1045.4	535
1045.6	518
1045.8	543
1046	565
1046.2	553
1046.4	515
1046.6	555
1046.8	563
1047	575
1047.2	542
1047.4	535
1047.6	540
1047.8	561
1048	525
1048.2	558
1048.4	574
1048.6	591
1048.8	579
1049	581
1049.2	563
1049.4	557
1049.6	545
1049.8	527
1050	595
1050.2	572
1050.4	528
1050.6	584
1050.8	597
1051	577
1051.2	541
1051.4	581
1051.6	570
1051.8	575
1052	555
1052.2	556
1052.4	575
1052.6	550
1052.8	601
1053	496
1053.2	578
1053.4	568
1053.6	559
1053.8	624
1054	556
1054.2	531
1054.4	575
1054.6	601
1054.8	555
1055	602
1055.2	553
1055.4	568
1055.6	570
1055.8	555
1056	554
1056.2	572
1056.4	608
1056.6	592
1056.8	561
1057	538
1057.2	583
1057.4	585
1057.6	554
1057.8	548
1058	565
1058.2	553
1058.4	550
1058.6	552
1058.8	559
1059	552
1059.2	561
1059.4	587
1059.6	569
1059.8	613
1060	587
1060.2	617
1060.4	593
1060.6	586
1060.8	568
1061	546
1061.2	576
1061.4	558
1061.6	536
1061.8	534
1062	640
1062.2	615
1062.4	526
1062.6	594
1062.8	603
1063	548
1063.2	568
1063.4	579
1063.6	555
1063.8	568
1064	646
1064.2	544
1064.4	539
1064.6	559
