1000	5879.91
1000.2	5881.91
1000.4	5891
1000.6	5904.91
1000.8	5907.36
1001	5917.91
1001.2	5939.36
1001.4	5920.45
1001.6	5903.45
1001.8	5897.82
1002	5893
1002.2	5873.27
1002.4	5880.64
1002.6	5886.64
1002.8	5872.36
1003	5876.18
1003.2	5863.64
1003.4	5848.45
1003.6	5858.09
1003.8	5859.18
1004	5860.45
1004.2	5860
1004.4	5874
1004.6	5876.36
1004.8	5872
1005	5886.82
1005.2	5883.45
1005.4	5876.09
1005.6	5878.73
1005.8	5891.73
1006	5883.36
1006.2	5877.82
1006.4	5875.09
1006.6	5869.64
1006.8	5861.55
1007	5871
1007.2	5873.09
1007.4	5879.64
1007.6	5879.82
1007.8	5870.18
1008	5843.27
1008.2	5841.36
1008.4	5843.64
1008.6	5849.45
1008.8	5849.36
1009	5855.64
1009.2	5856.64
1009.4	5846.36
1009.6	5854.27
1009.8	5884
1010	5911.09
1010.2	5916.73
1010.4	5925.91
1010.6	5932.55
1010.8	5925.82
1011	5930.64
1011.2	5939.55
1011.4	5919.09
1011.6	5909.64
1011.8	5903.27
1012	5887.73
1012.2	5877
1012.4	5870.64
1012.6	5872.27
1012.8	5872.45
1013	5873.45
1013.2	5868.45
1013.4	5860.64
1013.6	5880.82
1013.8	5883.73
1014	5886.27
1014.2	5904.09
1014.4	5901.36
1014.6	5918.73
1014.8	5922.27
1015	5925.36
1015.2	5915.55
1015.4	5917.18
1015.6	5916.55
1015.8	5915.18
1016	5933.91
1016.2	5934.64
1016.4	5923.55
1016.6	5920.73
1016.8	5907.09
1017	5913.73
1017.2	5911.27
1017.4	5935.27
1017.6	5930.64
1017.8	5936.91
1018	5918.18
1018.2	5898.73
1018.4	5899.18
1018.6	5904.45
1018.8	5905
1019	5916.36
1019.2	5911.55
1019.4	5910.73
1019.6	5905.27
1019.8	5905.55
1020	5895.45
1020.2	5902.64
1020.4	5917.91
1020.6	5920.36
1020.8	5908
1021	5925.45
1021.2	5940.09
1021.4	5954.91
1021.6	5967.36
1021.8	5976.18
1022	5983.82
1022.2	6003.27
1022.4	6014.09
1022.6	6022.91
1022.8	6018.09
1023	6037
1023.2	6023.91
1023.4	6008.55
1023.6	5998.09
1023.8	5988.64
1024	5973.73
1024.2	5971.09
1024.4	5942.09
1024.6	5926.91
1024.8	5916.27
1025	5924.64
1025.2	5913.91
